CurrentTime,Mach,Alpha,CdOrg,CdMod,Thrust
0.07,0.012808833981504765,2.117039470265145E-8,0.4650594683556449,0.277823930763448,7472.103333333336
0.07500000000000001,0.013114880485698829,3.034286867633117E-8,0.4634565245628661,0.277823930763448,7472.103333333336
0.07500000000000001,0.013222383803617772,3.3627146306522543E-8,0.46290493258927135,0.277823930763448,9111.851666666667
0.08,0.013780395915727673,4.768671467217814E-8,0.46013228018028113,0.277823930763448,9111.851666666667
0.08,0.013780421248365409,4.720125574155047E-8,0.4601321556069946,0.277823930763448,10751.6
0.085,0.01462808780537765,6.474775705895612E-8,0.45618708596595736,0.277823930763448,10751.6
0.085,0.01462058487289057,6.953530727061794E-8,0.4562207167888143,0.277823930763448,10672.6325
0.09,0.015611225893015385,9.20658848611781E-8,0.4519661157184647,0.298825197282367,10672.6325
0.09,0.015611220276830474,9.208924693404327E-8,0.4519661389315082,0.298825197282367,10593.665
0.095,0.01670766264547976,9.273656374408069E-8,0.44764590818080346,0.298825197282367,10593.665
0.095,0.016698358903198936,9.273656374408067E-8,0.44768103294272077,0.298825197282367,10514.6975
0.1,0.01788483491818754,9.339304525683754E-8,0.44339698519038384,0.298825197282367,10514.6975
0.1,0.017884831873815635,9.339304525683754E-8,0.44339699579464514,0.298825197282367,10435.73
0.10500000000000001,0.01924497497452908,9.287097683261546E-8,0.4389151014411935,0.298825197282367,10435.73
0.10500000000000001,0.01923782456480243,9.287097683261546E-8,0.4389376041390951,0.298825197282367,10381.918333333333
0.11,0.020643623239900585,9.235471270184651E-8,0.43471264618079164,0.298825197282367,10381.918333333333
0.11,0.0206436215941929,9.235471270184651E-8,0.43471265096463185,0.298825197282367,10328.106666666667
0.115,0.022084509812982597,9.184415660249911E-8,0.43074976897163336,0.298825197282367,10328.106666666667
0.115,0.022076868018872726,9.184415660249911E-8,0.43076991881608095,0.298825197282367,10274.295
0.12,0.023544253010225575,9.133921438946509E-8,0.4270600771248453,0.298825197282367,10274.295
0.12,0.023544251328999857,9.133921438946508E-8,0.4270600812582827,0.298825197282367,10220.483333333334
0.125,0.025031801820618583,9.083979397668556E-8,0.4235905082038385,0.298645908094258,10220.483333333334
0.125,0.025023825721417897,9.083979397668556E-8,0.4236084165223222,0.298645908094258,10166.671666666667
0.13,0.026526289558472763,9.034580528116547E-8,0.4203614144929104,0.298645908094258,10166.671666666667
0.13,0.026526287855803698,9.034580528116545E-8,0.4203614180906651,0.298645908094258,10112.86
0.135,0.028039754677188333,8.985716016880434E-8,0.4173207305116338,0.298645908094258,10112.86
0.135,0.028036020435547003,8.985716016880434E-8,0.417327986798599,0.298645908094258,10085.82
0.14,0.02956174172016248,8.937377240197592E-8,0.4144680363683293,0.298645908094258,10085.82
0.14,0.029561740488514773,8.937377240197592E-8,0.4144680386235501,0.298645908094258,10058.78
0.14500000000000002,0.031097284878744098,8.889555758879048E-8,0.4117745757104267,0.298645908094258,10058.78
0.14500000000000002,0.031093468642003377,8.889555758879051E-8,0.41178107125735824,0.298645908094258,10031.740000000002
0.15,0.03263678448897941,8.842243313397772E-8,0.40924006800810575,0.298645908094258,10031.740000000002
0.15,0.032636783253052026,8.84224331339777E-8,0.40924007000379026,0.298645908094258,10004.7
0.155,0.03416442618276302,8.829515647923783E-8,0.4068721484871864,0.298645908094258,10004.7
0.155,0.03415375465092718,8.829515647923784E-8,0.40688823142842573,0.298645908094258,9938.065
0.16,0.03568064328272824,8.816824570591967E-8,0.40465245955537,0.2953737320094,9938.065
0.16,0.03568064125850233,8.816824570591963E-8,0.40465246249878545,0.2953737320094,9871.43
0.165,0.03720542330919058,8.804169923859194E-8,0.40253893472699287,0.2953737320094,9871.43
0.165,0.03719461497259376,8.804169923859194E-8,0.4025535380369192,0.2953737320094,9804.795
0.17,0.03871604413041071,8.791551551085534E-8,0.40055182914917675,0.2953737320094,9804.795
0.17,0.038716042095029525,8.791551551085533E-8,0.40055183181917364,0.2953737320094,9738.16
0.175,0.04023316958111436,8.778969296527762E-8,0.3986538237710464,0.2953737320094,9738.16
0.175,0.040222252820077166,8.778969296527764E-8,0.39866716586276735,0.2953737320094,9671.525
0.18,0.04173418518094973,8.766423005332964E-8,0.396864297528718,0.2953737320094,9671.525
0.18,0.041734183135715586,8.766423005332964E-8,0.396864299969361,0.2953737320094,9604.89
0.185,0.043240237628608874,8.753912523532185E-8,0.3951499607192555,0.2953737320094,9604.89
0.185,0.04323696546578922,8.753912523532185E-8,0.39515361440529134,0.2953737320094,9582.4225
0.19,0.044744264146375515,8.74143769803413E-8,0.393512862684331,0.2953737320094,9582.4225
0.19,0.04474426320406707,8.741437698034133E-8,0.39351286370503674,0.2953737320094,9559.955
0.195,0.04625234358215026,8.728998376618917E-8,0.3919409057819409,0.291644967544071,9559.955
0.195,0.0462490477798228,8.728998376618917E-8,0.3919442812711258,0.291644967544071,9537.4875
0.2,0.04775748918264515,8.716594407931874E-8,0.3904364648116332,0.291644967544071,9537.4875
0.2,0.04775748826492362,8.716594407931874E-8,0.3904364657272592,0.291644967544071,9515.02
0.20500000000000002,0.04926793636382943,8.700236085260536E-8,0.3889869098033994,0.291644967544071,9515.02
0.20500000000000002,0.0492645510725962,8.700236085260533E-8,0.38899010642069043,0.291644967544071,9493.316666666668
0.21000000000000002,0.05077452940098921,8.683939046493758E-8,0.38759706963324614,0.291644967544071,9493.316666666668
0.21000000000000002,0.05077452871531357,8.683939046493756E-8,0.38759707027071477,0.291644967544071,9471.613333333333
0.21500000000000002,0.052283770234700724,8.667702947889529E-8,0.38625716774723495,0.291644967544071,9471.613333333333
0.21500000000000002,0.05228036847101523,8.66770294788953E-8,0.38626014335471726,0.291644967544071,9449.91
0.22000000000000003,0.0537886248395729,8.651527448271802E-8,0.3849700544170186,0.291644967544071,9449.91
0.22000000000000003,0.05378862413686357,8.651527448271803E-8,0.3849700550240015,0.291644967544071,9428.206666666665
0.22500000000000003,0.055295685142861616,8.635412209006558E-8,0.383726932260686,0.288048456934855,9428.206666666665
0.22500000000000003,0.055292268844112986,8.635412209006558E-8,0.38372971220205376,0.288048456934855,9406.503333333332
0.23,0.056797937145440326,8.619356893978178E-8,0.3825307444007548,0.288048456934855,9406.503333333332
0.23,0.05679793642930228,8.619356893978178E-8,0.3825307449778367,0.288048456934855,9384.8
0.23500000000000001,0.05830204435475608,8.603361169566106E-8,0.3813735226560455,0.288048456934855,9384.8
0.23500000000000001,0.05829398704936395,8.603361169566105E-8,0.3813796308520482,0.288048456934855,9335.564999999999
0.24000000000000002,0.05979173703602669,8.587424704621699E-8,0.38026504216484924,0.288048456934855,9335.564999999999
0.24000000000000002,0.05979173493388022,8.587424704621699E-8,0.38026504374243364,0.288048456934855,9286.33
0.245,0.06128297820551468,8.571547170445409E-8,0.3791908447519143,0.288048456934855,9286.33
0.245,0.061274890968961104,8.57154717044541E-8,0.3791965907754802,0.288048456934855,9237.095000000001
0.25,0.06275947699168584,8.555728240764161E-8,0.37816035537456044,0.288048456934855,9237.095000000001
0.25,0.06275947487490785,8.555728240764163E-8,0.37816035686759,0.288048456934855,9187.86
0.255,0.06424720506107451,8.517313821879702E-8,0.37715356799183297,0.288048456934855,9187.86
0.255,0.06424059591099968,8.517313821879702E-8,0.3771579850483133,0.288048456934855,9148.308333333334
0.26,0.06572266725276757,8.47924281539546E-8,0.37618479172269115,0.284721922043012,9148.308333333334
0.26,0.06572266601443319,8.479242815395462E-8,0.37618479255464154,0.284721922043012,9108.756666666668
0.265,0.06719900244698757,8.441510636810802E-8,0.3752435677169754,0.284721922043012,9108.756666666668
0.265,0.06719237685404204,8.441510636810802E-8,0.37524774295538754,0.284721922043012,9069.205
0.27,0.06866290045338097,8.404112782866708E-8,0.3743367396713265,0.284721922043012,9069.205
0.27,0.06866289920947265,8.404112782866708E-8,0.3743367404616196,0.284721922043012,9029.653333333334
0.275,0.07012754685568245,8.36704482975411E-8,0.3734545630778072,0.284721922043012,9029.653333333334
0.275,0.07012090602827228,8.367044829754108E-8,0.3734585198387016,0.284721922043012,8990.101666666666
0.28,0.0715796124681843,8.33030243136944E-8,0.3726036544313692,0.284721922043012,8990.101666666666
0.28,0.07157961121943758,8.33030243136944E-8,0.3726036551836096,0.284721922043012,8950.55
0.28500000000000003,0.07303232354161705,8.29388131761595E-8,0.3717748973744498,0.284721922043012,8950.55
0.28500000000000003,0.07303425565676093,8.29388131761595E-8,0.3717738187243311,0.284721922043012,8958.6225
0.29000000000000004,0.07448951450655139,8.257777292749377E-8,0.37096525600133345,0.284721922043012,8958.6225
0.29000000000000004,0.07448951480423538,8.257777292749377E-8,0.37096525582939627,0.284721922043012,8966.695
0.29500000000000004,0.07594728805391,8.221986233766634E-8,0.37017606399180253,0.281680160196907,8966.695
0.29500000000000004,0.0759492237835051,8.221986233766634E-8,0.370175038422481,0.281680160196907,8974.7675
0.3,0.07740948343567546,8.186504088836263E-8,0.3694044929026765,0.281680160196907,8974.7675
0.3,0.07740948373289687,8.186504088836261E-8,0.36940449273920106,0.281680160196907,8982.84
0.305,0.07885368516663205,8.194634225481064E-8,0.36866127634873996,0.281680160196907,8982.84
0.305,0.07884148833610805,8.194634225481067E-8,0.3686674903786494,0.281680160196907,8912.213333333333
0.31,0.08027437374618382,8.202780526493579E-8,0.3679477403667314,0.281680160196907,8912.213333333333
0.31,0.08027437166927404,8.202780526493583E-8,0.36794774145138853,0.281680160196907,8841.586666666666
0.315,0.08169587545776202,8.21094304012886E-8,0.3672505454258083,0.281680160196907,8841.586666666666
0.315,0.08168365445028863,8.21094304012886E-8,0.3672564833713663,0.281680160196907,8770.96
0.32,0.08309370460421069,8.219121814834218E-8,0.36658071170446477,0.281680160196907,8770.96
0.32,0.08309370252051294,8.219121814834217E-8,0.3665807127451858,0.281680160196907,8700.333333333332
0.325,0.08449224285737184,8.227316899250199E-8,0.3659255688453785,0.281680160196907,8700.333333333332
0.325,0.08447999919099819,8.227316899250199E-8,0.36593125424603634,0.281680160196907,8629.706666666667
0.33,0.08586696767667251,8.235528342211526E-8,0.36529573808825616,0.278902718791795,8629.706666666667
0.33,0.08586696558687054,8.235528342211526E-8,0.36529573908851104,0.278902718791795,8559.08
0.335,0.08724231368320552,8.243756192748086E-8,0.36467915204869084,0.278902718791795,8559.08
0.335,0.08722517545077631,8.243756192748085E-8,0.3646867693736638,0.278902718791795,8460.27
0.34,0.08858397248439587,8.252000500085894E-8,0.36409029721853314,0.278902718791795,8460.27
0.34,0.08858396854695925,8.252000500085894E-8,0.36409029900314055,0.278902718791795,8361.46
0.345,0.08992616327713195,8.260261313648083E-8,0.36351324772760346,0.278902718791795,8361.46
0.345,0.08990899075006593,8.260261313648086E-8,0.36352057177497143,0.278902718791795,8262.65
0.35,0.09123452470387008,8.268538683055884E-8,0.3629619928169692,0.278902718791795,8262.65
0.35,0.09123452075569566,8.268538683055883E-8,0.36296199453806116,0.278902718791795,8163.84
0.355,0.0925450977230083,8.272153544602509E-8,0.3624205637472222,0.278902718791795,8163.84
0.355,0.0925447107007989,8.272153544602509E-8,0.36242073048956763,0.278902718791795,8160.163333333334
0.36,0.09385532655160345,8.275771568240958E-8,0.36188972911291634,0.278902718791795,8160.163333333334
0.36,0.09385532635999819,8.275771568240958E-8,0.3618897291915067,0.278902718791795,8156.486666666666
0.365,0.09516596296760417,8.279392758122093E-8,0.36136885521949874,0.276961128488811,8156.486666666666
0.365,0.09516557468546827,8.279392758122095E-8,0.36136901641474295,0.276961128488811,8152.8099999999995
0.37,0.09647621475459102,8.283017118404043E-8,0.36085797486341353,0.276961128488811,8152.8099999999995
0.37,0.0964762145618036,8.283017118404043E-8,0.3608579749395803,0.276961128488811,8149.133333333333
0.375,0.09778684182575241,8.286644653252236E-8,0.36035648899836703,0.276961128488811,8149.133333333333
0.375,0.09778645229646321,8.286644653252235E-8,0.3603566449526274,0.276961128488811,8145.456666666666
0.38,0.09909705121441283,8.290275366839374E-8,0.3598644437929893,0.276961128488811,8145.456666666666
0.38,0.09909705102054879,8.29027536683937E-8,0.35986444386682387,0.276961128488811,8141.78
0.385,0.10040760694762249,8.293909263345497E-8,0.3593812732493557,0.276961128488811,8141.78
0.385,0.10040137342922233,8.293909263345497E-8,0.35938356136368477,0.276961128488811,8104.65
0.39,0.1017060271050971,8.297546346957973E-8,0.3589112332451956,0.276961128488811,8104.65
0.39,0.1017060256022287,8.297546346957973E-8,0.3589112338105596,0.276961128488811,8067.52
0.395,0.10300475730253929,8.301186621871515E-8,0.35844944420906694,0.276961128488811,8067.52
0.395,0.10299851287881481,8.301186621871512E-8,0.358451655731418,0.276961128488811,8030.389999999999
0.4,0.10429130191948545,8.304830092288197E-8,0.35800003601534525,0.276961128488811,8030.389999999999
0.4,0.10429130041290215,8.304830092288196E-8,0.3580000365631148,0.276961128488811,7993.26
0.405,0.10558456784733994,8.28968460307972E-8,0.35755611633954476,0.276912024143132,7993.26
0.405,0.10558373673720116,8.289684603079718E-8,0.35755640735679695,0.276912024143132,7987.206666666667
0.41000000000000003,0.1068763646777812,8.274594254860849E-8,0.35712036058743557,0.276912024143132,7987.206666666667
0.41000000000000003,0.10687636441659581,8.274594254860849E-8,0.35712036067827296,0.276912024143132,7981.153333333334
0.41500000000000004,0.10816834520754354,8.259558747046659E-8,0.35669198791824747,0.276912024143132,7981.153333333334
0.41500000000000004,0.10816751245514473,8.259558747046659E-8,0.3566922698382152,0.276912024143132,7975.1
0.42000000000000004,0.10945883867682989,8.244577781232978E-8,0.35627136988661134,0.276912024143132,7975.1
0.42000000000000004,0.10945883841505302,8.244577781232982E-8,0.3562713699746928,0.276912024143132,7969.046666666667
0.42500000000000004,0.11074950306444803,8.229651061176691E-8,0.3558577585191112,0.276912024143132,7969.046666666667
0.42500000000000004,0.11074866868718584,8.22965106117669E-8,0.355858031785059,0.276912024143132,7962.993333333333
0.43,0.11203866497836927,8.21477829277616E-8,0.35545152245968614,0.276912024143132,7962.993333333333
0.43,0.11203866471602462,8.214778292776158E-8,0.3554515225451376,0.276912024143132,7956.94
0.435,0.11332798622391446,8.199959184051955E-8,0.35505194471776785,0.276912024143132,7956.94
0.435,0.11331866692625635,8.199959184051952E-8,0.3550548215694417,0.276912024143132,7902.9275
0.44,0.11459882227053361,8.18519344512771E-8,0.3546645297362777,0.276912024143132,7902.9275
0.44,0.11459882012780111,8.18519344512771E-8,0.3546645304222831,0.276912024143132,7848.915
0.445,0.11586979559073797,8.170480788211246E-8,0.3542832884621196,0.276863003052412,7848.915
0.445,0.11586046260411495,8.170480788211245E-8,0.3542860780520677,0.276863003052412,7794.9025
0.45,0.11712224406791369,8.155820927575863E-8,0.35391357028980985,0.276863003052412,7794.9025
0.45,0.1171222419210909,8.155820927575866E-8,0.3539135709565259,0.276863003052412,7740.89
0.455,0.1183679879350996,8.161533821593074E-8,0.35355155485854667,0.276863003052412,7740.89
0.455,0.11836826545411694,8.161533821593076E-8,0.3535514820421035,0.276863003052412,7741.113333333334
0.46,0.11961449323194462,8.167254724622667E-8,0.3531949167330662,0.276863003052412,7741.113333333334
0.46,0.11961449314992548,8.167254724622668E-8,0.35319491675532033,0.276863003052412,7741.336666666666
0.465,0.12086119646553731,8.172983653518433E-8,0.35284368812649797,0.276863003052412,7741.336666666666
0.465,0.12086147358752193,8.172983653518431E-8,0.35284361782210105,0.276863003052412,7741.5599999999995
0.47000000000000003,0.12210864651669381,8.178720625181478E-8,0.3524976177697611,0.276863003052412,7741.5599999999995
0.47000000000000003,0.12210864643421765,8.178720625181479E-8,0.35249761779144423,0.276863003052412,7741.783333333333
0.475,0.12335628322495724,8.184465656560405E-8,0.3521567393422663,0.276863003052412,7741.783333333333
0.475,0.12335655994156301,8.184465656560403E-8,0.3521566714456408,0.276863003052412,7742.006666666666
0.48,0.1246046551139851,8.190218764651463E-8,0.35182081324281483,0.276863003052412,7742.006666666666
0.48,0.12460465503107303,8.190218764651463E-8,0.35182081326394254,0.276863003052412,7742.23
0.485,0.12585320326179783,8.195979966498728E-8,0.3514898749053947,0.276814064999832,7742.23
0.485,0.12585261757366384,8.19597996649873E-8,0.3514900365717177,0.276814064999832,7736.9175
0.49,0.12710075163270468,8.201749279194268E-8,0.351164143457851,0.276814064999832,7736.9175
0.49,0.12710075137985005,8.201749279194266E-8,0.3511641435257976,0.276814064999832,7731.605
0.495,0.12834846562143964,8.207526719878308E-8,0.35084319503114286,0.276814064999832,7731.605
0.495,0.12834787844593368,8.207526719878308E-8,0.35084335250421844,0.276814064999832,7726.2925
0.5,0.12959516741462726,8.213312305739405E-8,0.3505272466190027,0.276814064999832,7726.2925
0.5,0.12959516716102126,8.213312305739403E-8,0.3505272466852163,0.276814064999832,7720.98
0.505,0.13084956901689979,8.194971471456902E-8,0.3502140147766828,0.276814064999832,7720.98
0.505,0.13084376119176686,8.194971471456904E-8,0.3502154649250011,0.276814064999832,7687.571666666666
0.51,0.13209243723037303,8.176712367100746E-8,0.3499082161279572,0.276814064999832,7687.571666666666
0.51,0.13209243623442118,8.176712367100746E-8,0.34990821639403386,0.276814064999832,7654.163333333333
0.515,0.13333538051497432,8.158534447581442E-8,0.3496068238057682,0.276814064999832,7654.163333333333
0.515,0.13332956699421444,8.158534447581438E-8,0.3496082338591937,0.276814064999832,7620.754999999999
0.52,0.1345667739737387,8.14043717264595E-8,0.34931253395619843,0.276814064999832,7620.754999999999
0.52,0.1345667729766338,8.140437172645952E-8,0.34931253421554165,0.276814064999832,7587.346666666666
0.525,0.1357982369810889,8.122420006824203E-8,0.3490224092303976,0.276765209769027,7587.346666666666
0.525,0.13579241783108764,8.122420006824207E-8,0.349023781005074,0.276765209769027,7553.9383333333335
0.53,0.13701813364066692,8.104482419376256E-8,0.34873907794798353,0.276765209769027,7553.9383333333335
0.53,0.13701813264241744,8.104482419376255E-8,0.34873907820089445,0.276765209769027,7520.53
0.5375,0.13884861413716096,5.363140043014807E-7,0.34832133184348624,0.276765209769027,7520.53
0.5375,0.13884937693406735,5.374792600412764E-7,0.3483211745773021,0.276765209769027,7520.53
0.545,0.14068076843971972,9.264753105240551E-7,0.347911915838368,0.276765209769027,7520.53
0.545,0.1406807654474239,9.704887057912582E-7,0.3479119164974654,0.276765209769027,7520.53
0.5475000000000001,0.14129151351654906,1.1139891832930491E-6,0.34777732863362576,0.276765209769027,7520.53
0.5475000000000001,0.14129159915629447,1.117303900587337E-6,0.3477773114856769,0.276765209769027,7520.53
0.55,0.14190244798972415,1.2570432494445983E-6,0.3476436351725788,0.276765209769027,7520.53
0.55,0.14190244787479264,1.258612934170448E-6,0.34764363519755176,0.276765209769027,7520.53
0.5537500000000001,0.14282696181604546,1.4689319066830249E-6,0.34745903303998305,0.276765209769027,7520.53
0.5537500000000001,0.1428282350918046,1.4765429278661229E-6,0.34745907789460406,0.276765209769027,7529.03875
0.5575000000000001,0.1437540302864926,1.6880237247115168E-6,0.34749179875437186,0.276765209769027,7529.03875
0.5575000000000001,0.14375402952973218,1.6927652701783215E-6,0.34749179872753777,0.276765209769027,7537.5475
0.5631250000000001,0.1451446434304885,2.0178081631908984E-6,0.3475413503072192,0.276716437144093,7537.5475
0.5631250000000001,0.1451475085225851,2.035152906348603E-6,0.34754145289754124,0.276716437144093,7550.310625
0.5687500000000001,0.1465410068291172,2.3393636268052335E-6,0.3475915930606877,0.276716437144093,7550.310625
0.5687500000000001,0.14654100583456403,2.3664066529456016E-6,0.347591593024729,0.276716437144093,7563.0737500000005
0.5743750000000001,0.14793738562778047,2.7121242441336666E-6,0.3476423238708083,0.276716437144093,7563.0737500000005
0.5743750000000001,0.1479402557165195,2.692227899776799E-6,0.34764242864405415,0.276716437144093,7575.836875000001
0.58,0.149339525151662,3.0300715967037814E-6,0.34769375468822683,0.276716437144093,7575.836875000001
0.58,0.14933952412300416,3.0177511050255513E-6,0.347693754650315,0.276716437144093,7588.6
0.5884374999999998,0.15144276408615953,3.472863053722643E-6,0.34777182444210086,0.276716437144093,7588.6
0.5884374999999998,0.15142882754635498,3.4772465261259533E-6,0.34777130348983143,0.276716437144093,7539.907187500001
0.5968749999999998,0.15351818144364313,3.818886924814436E-6,0.34784994714036627,0.276716437144093,7539.907187500001
0.5968749999999998,0.1535181707700355,3.9109750452752945E-6,0.347849946735817,0.276716437144093,7491.2143750000005
0.5984375,0.15390250800872407,3.9924149039554265E-6,0.3478645323249482,0.276716437144093,7491.2143750000005
0.5984375,0.15390202972775316,3.994787267994546E-6,0.3478645141511981,0.276716437144093,7482.1971875
0.6,0.15428588992475248,4.071305048561392E-6,0.34787911853140296,0.276716437144093,7482.1971875
0.6,0.1542858898551301,4.073751731909737E-6,0.3478791185287507,0.276716437144093,7473.18
0.6023437500000001,0.1548452632526154,4.218774058897791E-6,0.3479004666058249,0.276716437144093,7473.18
0.6023437500000001,0.15484510855084502,4.215864188624408E-6,0.34790046069090474,0.276716437144093,7470.7628125
0.6046875000000003,0.15540438944773627,4.356038160950564E-6,0.3479218836145246,0.276667746909588,7470.7628125
0.6046875000000003,0.1554043893231554,4.357452620045882E-6,0.3479218836097438,0.276667746909588,7468.345625
0.6082031250000004,0.1562431930285986,4.567918756541775E-6,0.34795416046954586,0.276667746909588,7468.345625
0.6082031250000004,0.15624284513276074,4.559351623669852E-6,0.347954147046077,0.276667746909588,7464.71984375
0.6117187500000006,0.15708143723478996,4.767959321602183E-6,0.34798659202967663,0.276667746909588,7464.71984375
0.6117187500000006,0.15708143681961043,4.778903914761754E-6,0.34798659201356974,0.276667746909588,7461.0940625
0.616992187500001,0.15833905141029417,5.099193151045942E-6,0.348035579481791,0.276667746909588,7461.0940625
0.616992187500001,0.1583382691797689,5.09083608545151E-6,0.3480355488885006,0.276667746909588,7455.655390624999
0.6222656250000012,0.15959539630957703,5.484569287685892E-6,0.3480849136840181,0.276667746909588,7455.655390624999
0.6222656250000012,0.15959539493634817,5.456373072356294E-6,0.3480849136298776,0.276667746909588,7450.216718749998
0.6261328125000005,0.1605168947924475,5.72477496136172E-6,0.3481213509562522,0.276667746909588,7450.216718749998
0.6261328125000005,0.16051647479320658,5.72801404628809E-6,0.3481213343003703,0.276667746909588,7446.228359374999
0.63,0.16143770572374436,5.987221750710889E-6,0.3481579739841865,0.276667746909588,7446.228359374999
0.63,0.16143770518995565,5.9902734954450186E-6,0.34815797396289466,0.276667746909588,7442.24
0.6358007812499992,0.16281919591035984,6.3922655160994845E-6,0.3482133187934898,0.276667746909588,7442.24
0.6358007812499992,0.16281381468602935,6.40877304630978E-6,0.34821310228257296,0.276667746909588,7414.4571582031285
0.6416015624999982,0.16419024917949954,6.852398559742494E-6,0.3482687195383737,0.276667746909588,7414.4571582031285
0.6416015624999982,0.16419024616512468,6.817815874112685E-6,0.34826871941605125,0.276667746909588,7386.674316406259
0.6458007812499991,0.1651829503761363,7.13051687008359E-6,0.3483091269187283,0.276619138850534,7386.674316406259
0.6458007812499991,0.1651801276257336,7.137100184686333E-6,0.34830901166893985,0.276619138850534,7366.562158203129
0.65,0.16617016971001233,7.463347213919012E-6,0.348349556876089,0.276619138850534,7366.562158203129
0.65,0.16617016857753555,7.451690458075835E-6,0.34834955682956964,0.276619138850534,7346.45
0.6562988281250014,0.16765172149383423,7.935751505845976E-6,0.3484106913790527,0.276619138850534,7346.45
0.6562988281250014,0.16765428626714104,7.9622888651736E-6,0.34841079769023375,0.276619138850534,7355.9969238281265
0.6625976562500027,0.16913874120801675,8.490998197545656E-6,0.3484726068749727,0.276619138850534,7355.9969238281265
0.6625976562500027,0.16913873984925523,8.438885218318367E-6,0.34847260681814324,0.276619138850534,7365.543847656254
0.6712988281250014,0.17119343288736824,9.128512890127255E-6,0.3485590747391041,0.276619138850534,7365.543847656254
0.6712988281250014,0.17119833602454962,9.171976373360768E-6,0.34855928235016276,0.276619138850534,7378.731923828127
0.68,0.17325853696785098,1.0031288147855983E-5,0.34864705240797295,0.276619138850534,7378.731923828127
0.68,0.1732585335581096,9.927626779632753E-6,0.3486470522618237,0.276619138850534,7391.92
0.69,0.17563260135592657,1.0900239731452159E-5,0.3487495208325409,0.276570612752422,7391.92
0.69,0.17564853222466087,1.091028638222358E-5,0.3487502132360728,0.276570612752422,7431.47
0.7,0.17803926750281632,1.2143763039023442E-5,0.3488548478039228,0.276570612752422,7431.47
0.7,0.1780392679556315,1.2035740156721715E-5,0.3488548478238776,0.276570612752422,7471.02
0.715,0.18167030145335705,1.3779621548368056E-5,0.3490165270772337,0.276570612752422,7471.02
0.715,0.18164689136962883,1.4161841051718078E-5,0.34901547402330063,0.276570612752422,7424.475
0.73,0.1852554313288332,1.4832861111543695E-5,0.3491794328271345,0.276522168401219,7424.475
0.73,0.18525539636345878,1.5849982947758968E-5,0.3491794312224724,0.276522168401219,7377.93
0.74,0.1876458936966663,1.730375310240501E-5,0.3492898615878487,0.276522168401219,7377.93
0.74,0.1876338789653165,1.7440800516508918E-5,0.34928930294123406,0.276522168401219,7341.205
0.75,0.19001270930724395,1.86716110733409E-5,0.34940062446461084,0.276522168401219,7341.205
0.75,0.19001269714298433,1.9011119686619304E-5,0.34940062389169485,0.276522168401219,7304.48
0.765,0.19359240695046265,2.124605380375178E-5,0.34957084778576175,0.276522168401219,7304.48
0.765,0.19359192809886822,2.076929658008286E-5,0.34957082479767515,0.276522168401219,7299.905
